"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Eif4g2",3.36667432481666e-47,0.621584621372832,1,1,8.24498542147601e-43
"Cldn12",1.94999535022621e-46,2.26363205007543,0.923,0.782,4.77553861270399e-42
"Elavl1",5.08195441662545e-46,0.803363371376256,1,0.996,1.24457063663157e-41
"Hnrnpm",9.4869406468926e-46,0.853440428686621,1,0.998,2.323351764424e-41
"Ly6e",7.42963619777284e-45,0.713488225085535,0.994,0.885,1.81951790483457e-40
"Setbp1",1.02182860596429e-44,0.889538058099587,0.929,0.683,2.50245825600655e-40
"Akr1b8",1.03695922047725e-44,0.626508716685407,0.899,0.524,2.53951313094879e-40
"F2r",3.03187301157745e-44,0.938963492745551,0.994,0.846,7.42505700535317e-40
"Zfp276",3.17727335724974e-44,1.18929881314511,0.964,0.849,7.7811424519046e-40
"Crispld2",3.53884204467564e-44,0.601311165201282,0.657,0.223,8.66662416741064e-40
"Nono",1.92250818464945e-43,0.571282659517559,1,1,4.7082225442065e-39
